Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Iran, Islamic Rep.",IRN,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,100,100,100,100
"Iran, Islamic Rep.",IRN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,200,200,500,500,1000,1000,1300,1800,2500,3400,4600,6100,7800,9200,10000,10000,9400,8100,6700,5400,4500,3700,3200,2800,2600,2400,2300,2200,2100,2100,2100
"Iran, Islamic Rep.",IRN,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0,0,0,0,1,1,1,2,2,3,5,6,9,11,15,20,24,27,29
"Iran, Islamic Rep.",IRN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Iran, Islamic Rep.",IRN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Iran, Islamic Rep.",IRN,Children (0-14) living with HIV,SH.HIV.0014,100,100,100,100,100,200,200,200,500,500,500,500,500,500,500,500,500,530,550,580,610,630,640,650,660,680,690,710,710,730,740
"Iran, Islamic Rep.",IRN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Iran, Islamic Rep.",IRN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,68.9,63.4,57.2,50.9,46,44.5,43.2,40.3,36.5,32.1,27.7,23.8,20.5,18,16.3,15.3,14.7,14.5,14.7,15.1,15.6,16.3,17.2,18.1,19.2,20.5,21.8,23.2,24.6,26,27.4
Iraq,IRQ,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,99.45903015,103.404274,85.41691589,88.19934845,105.5294113,78.80121613,103.7947311,108.7380981,96.15929413,254.5680695,266.5921631,277.3027649,384.2213745,457.6850891,419.5523071,367.7522888,,
Iraq,IRQ,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,15.3905611,15.55562782,16.27465248,19.20886993,30.26587105,28.48290062,37.51686096,39.30365753,42.45155716,113.5857468,116.9334869,118.5485992,119.9643936,120.880867,124.4474564,122.9746246,,
Iraq,IRQ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,54.66624451,29.07125664,30.27173042,33.5848465,30.61043358,21.55922699,22.41641998,26.12301064,25.15662384,61.75954819,58.60850906,62.16714859,76.48973846,78.3993988,58.05634308,51.36504364,,
Iraq,IRQ,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,99.41178131,103.3291702,85.33666229,88.09580994,105.4231644,78.68819427,103.67659,108.6604233,96.07701111,254.479538,265.4152832,275.83078,384.1221008,457.5727539,419.4579773,367.6602478,,
Iraq,IRQ,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,,,,15.38325119,15.54432964,16.25936127,19.18631935,30.23540115,28.44204903,37.47415924,39.27557755,42.41522217,113.5462418,116.4172669,117.9193192,119.933403,120.8511887,124.4194794,122.94384,,
Iraq,IRQ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,54.64028168,29.05013847,30.24328613,33.54541779,30.57961464,21.52830505,22.39090729,26.10435104,25.13509369,61.73806763,58.34977722,61.83715057,76.46997833,78.38015747,58.04329681,51.3521843,,
Iraq,IRQ,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,82.47961426,252.2882233,196.750351,174.4171753,226.1425324,286.709198,359.2351685,307.5159302,286.0502625,154.5814209,184.9473267,165.481247,116.7381821,123.8833084,302.5110169,344.6011963,,
Iraq,IRQ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,12.76312065,37.95299149,37.48722839,37.98618698,64.85775757,103.6317596,129.8464356,111.1524124,126.2829437,68.97268677,81.12217712,70.74422455,36.44884872,32.7192688,89.73071289,115.2330093,,
Iraq,IRQ,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,1.34352803,2.98065042,3.19641972,3.19675732,4.417943,4.15909147,4.96088123,4.81416178,4.81649923,2.35235047,2.37590742,2.36959743,1.68126464,1.68121362,4.9835515,6.1852026,,
Iraq,IRQ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,1.35636795,2.72581053,2.02030635,1.60889304,2.03766322,2.38125706,2.92355037,2.38663769,2.08887672,1.0089587,1.14635122,1.03747571,0.73038208,0.68497264,1.72675419,1.9763943,,
Iraq,IRQ,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,45.33375549,70.92874908,69.72826385,66.4151535,65.59613037,78.44077301,77.58358002,73.87699127,74.8347702,37.5022583,40.65943527,37.09842682,23.23992157,21.22065544,41.86053467,48.13146591,,
Iraq,IRQ,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,0,0,0,0,13.07788563,0,0,0,0.03289169,3.04277754,3.32988167,3.27596974,1.35794902,2.21808052,0.60067719,3.60480762,,
Iraq,IRQ,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,0,0,0,0,3.7507422,0,0,0,0.01452073,1.35765696,1.46056294,1.40049672,0.42398876,0.58582526,0.17817265,1.20543063,,
Iraq,IRQ,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,0,0,0,0,3.79344225,0,0,0,0.00860493,0.73819375,0.73205227,0.73442364,0.27033681,0.37994725,0.08311984,0.50349408,,
Iraq,IRQ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,181.9386597,355.6925049,282.1672669,262.6165161,344.7498474,365.5104065,463.0299072,416.2540283,382.2424316,412.1922913,454.8693848,446.0600281,502.3175354,583.786438,722.6640015,715.958313,,
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,28.1536808,53.50862122,53.76188278,57.19505692,98.87436676,132.1146545,167.3632965,150.45607,168.7490234,183.9160767,199.5162201,190.6933289,156.8372345,154.1859741,214.3563385,239.4130554,,
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,2.99196029,3.84302664,2.89739919,2.42247868,3.10637736,3.03573871,3.76825881,3.23055601,2.79131818,2.69039416,2.81939769,2.79654908,3.14279079,3.2278583,4.12501717,4.1062417,,
Iraq,IRQ,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,0.425606221,,,,,,0.425606221,,,,,,,,
Iraq,IRQ,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,3.291520849,,,,,,3.291520849,,,,,,,,
Iraq,IRQ,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,0.404872559,,,,,,,,
Iraq,IRQ,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,1.295592189,,,,,,,,
Iraq,IRQ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,0.350910658,,,,,,,,
Iraq,IRQ,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,0.105297798,,,,,,,,
Iraq,IRQ,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,0.200065821,,,,,,,,
Iraq,IRQ,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,13.8,13.9,12.7,11.3,12.5,13.5,17.6,18.7,19.3,16.4,13.1,13.1,12.6,,
Iraq,IRQ,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,23.4,19.3,9.8,9.3,12.9,13.3,52.5,51.5,56.6,60.4,53.8,42.8,39.5,,
Iraq,IRQ,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,518.067627,549.5548706,577.4502564,599.961853,635.3616943,638.473999,631.3686523,634.2779541,661.0186157,674.7263184,656.2024536,661.6275024,679.005188,709.7600098,735.362793,763.1446533,797.7956543,859.5666504,901.3687744,,
Iceland,ISL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,558.3044434,497.9946899,573.9460449,725.1171875,845.18396,971.5807495,915.2804565,1064.124146,860.7875977,665.517395,713.3709106,771.170044,743.5216065,795.9884644,872.5293579,821.0991821,937.0117188,1108.052979,1151.285645,,
Iceland,ISL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,19.42706871,19.47368622,18.56656265,18.33407784,18.79032326,18.63595009,18.04621506,17.48626709,17.40349388,18.01833344,19.57227898,19.94384575,20.06602859,19.75730133,19.50059319,19.17750168,18.48991394,18.13533592,17.62819672,,
Iceland,ISL,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,518.067627,549.5548706,577.4502564,555.5701904,589.6477051,590.8217163,581.0418091,581.8504028,606.1951294,622.4448242,609.7495728,612.7727661,628.4019165,655.8979492,678.0585327,701.8187256,727.8649902,779.5739136,815.3372192,,
Iceland,ISL,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,558.3044434,497.9946899,573.9460449,671.4651489,784.3733521,899.0671387,842.3228149,976.166687,789.395752,613.9494629,662.8710327,714.2266846,688.1101685,735.5827026,804.5362549,755.1160889,854.8779907,1004.935608,1041.400513,,
Iceland,ISL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,19.42706871,19.47368622,18.56656265,16.9775238,17.43836784,17.24506378,16.60773849,16.04090118,15.96008492,16.6221714,18.1867466,18.47118759,18.57059479,18.25796509,17.98097801,17.63640404,16.86918449,16.44762802,15.94566441,,
Iceland,ISL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,2148.663086,2272.483398,2532.712158,2672.424561,2745.961914,2787.559814,2867.252441,2993.013916,3137.17627,3069.939209,2696.510986,2655.824707,2704.849365,2882.633301,3035.614014,3216.230469,3516.965576,3880.16748,4211.852539,,
Iceland,ISL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,2315.543701,2059.274902,2517.342529,3229.907227,3652.790039,4241.89502,4156.588867,5021.36084,4085.274658,3028.039795,2931.431641,3095.537109,2961.85376,3232.843262,3601.844727,3460.476318,4130.678711,5001.858887,5379.646484,,
Iceland,ISL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,17.60674858,17.10061455,18.04537964,18.39292526,18.05006409,18.01919556,17.77070999,17.54780197,13.01478291,15.34083366,14.36090183,14.93650246,14.94576645,15.56045723,15.21215248,15.88371372,14.95265388,15.89683151,16.61697769,,
Iceland,ISL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,7.21218348,7.10003614,7.7277832,8.14835739,7.68601751,7.44247961,7.23619032,7.12264252,7.09251308,7.26983166,6.86232805,6.6056838,6.55072308,6.59708214,6.66483402,6.57192087,6.65540934,6.83018064,6.97632265,,
Iceland,ISL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,80.57292938,80.52631378,81.43344116,81.66592407,81.20967865,81.36404419,81.95378876,82.51373291,82.59650421,81.98166656,80.42772675,80.05615234,79.93396759,80.24269867,80.49941254,80.82249451,81.51008606,81.86466217,82.37180328,,
Iceland,ISL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Iceland,ISL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Iceland,ISL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Iceland,ISL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,2666.730713,2822.038086,3110.162598,3272.38623,3381.32373,3426.033936,3498.621094,3627.292236,3798.194824,3744.665283,3352.713623,3317.452148,3383.854492,3592.393311,3770.976807,3979.375,4314.76123,4739.734375,5113.22168,,
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,2873.848145,2557.269531,3091.28833,3955.023926,4497.974121,5213.475586,5071.869629,6085.484863,4946.0625,3693.556885,3644.802734,3866.707275,3705.375244,4028.831543,4474.374023,4281.575684,5067.690918,6109.912109,6530.932129,,
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,8.95112514,8.81703854,9.48969269,9.97767162,9.46441174,9.14713573,8.82959843,8.63206863,8.58694077,8.86763096,8.53229141,8.25131226,8.19516754,8.22141075,8.27935791,8.13130188,8.16513538,8.3432579,8.46930885,,
Iceland,ISL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,0.938313454,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,6.89849183,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,0.2,0.3,0.3,0.3,0.2,0.5,0.4,0.2,0.3,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.1
Iceland,ISL,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,46.6,49.4,46.5,39,33.1,41.3,49.7,53.7,55.3,52.3,49.3,51.5,45.6,37.1,37,32.1,36.3,33.3
Iceland,ISL,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.02,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Iceland,ISL,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.01,0.02,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Iceland,ISL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Iceland,ISL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,33,39,44,47,51,54,56,58,59,61,62,64,65,66,68,69,71,77,83,85,88
Iceland,ISL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Iceland,ISL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Iceland,ISL,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Iceland,ISL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,9.8,11.3,11.1,14,15,15.6,17.4,18.7,19.8,20.2,21.2,21.1,22.3,22.6,22.9,23.6,23.7,24.2,24.2,24.6,25,25.2,25.6,25.9,26.3,26.5,26.7,27.1,27.1,27.3,27.3
Israel,ISR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,620.0650024,675.5588379,648.3795776,638.3349609,678.4760132,713.9324341,679.1342163,756.387207,742.7348023,758.3071289,754.6032105,797.2280884,842.8657837,886.4440918,909.7653809,930.5115356,1004.094849,1064.043213,1076.274292,,
